School_ID,School,METRIC_NAME,METRIC_VALUE
117575,Southern California Seminary,Academic Support Expenses Per FTE (FASB),0
117575,Southern California Seminary,Student Services Expenses Per FTE (FASB),5643
117627,La Sierra University,Endowment Asset Value,116875857
117627,La Sierra University,12-Month FTE Enrollment,1404
117627,La Sierra University,Academic Support Expenses Per FTE (FASB),3241
117627,La Sierra University,Core Expenses (FASB),66740948
117627,La Sierra University,Instruction Expenses Per FTE (FASB),13181
117627,La Sierra University,Institutional Support Expenses Per FTE (FASB),15716
117627,La Sierra University,Student Services Expenses Per FTE (FASB),5544
117636,Loma Linda University,Endowment Asset Value,551488000
117636,Loma Linda University,Institutional Support Expenses Per FTE (FASB),13669
117636,Loma Linda University,Academic Support Expenses Per FTE (FASB),6871
117636,Loma Linda University,12-Month FTE Enrollment,4214
117636,Loma Linda University,Core Expenses (FASB),264286000
117636,Loma Linda University,Student Services Expenses Per FTE (FASB),3512
117636,Loma Linda University,Instruction Expenses Per FTE (FASB),28539
117672,Southern California University of Health Sciences,Endowment Asset Value,1578344
117672,Southern California University of Health Sciences,Core Expenses (FASB),46751967
117672,Southern California University of Health Sciences,Institutional Support Expenses Per FTE (FASB),8372
117672,Southern California University of Health Sciences,Instruction Expenses Per FTE (FASB),12594
117672,Southern California University of Health Sciences,12-Month FTE Enrollment,1873
117672,Southern California University of Health Sciences,Academic Support Expenses Per FTE (FASB),1169
117672,Southern California University of Health Sciences,Student Services Expenses Per FTE (FASB),1849
117751,The Master's University and Seminary,Endowment Asset Value,52823541
117751,The Master's University and Seminary,Core Expenses (FASB),42787140
117751,The Master's University and Seminary,Academic Support Expenses Per FTE (FASB),1717
117751,The Master's University and Seminary,Instruction Expenses Per FTE (FASB),8439
117751,The Master's University and Seminary,12-Month FTE Enrollment,2151
117751,The Master's University and Seminary,Institutional Support Expenses Per FTE (FASB),3055
117751,The Master's University and Seminary,Student Services Expenses Per FTE (FASB),5301
117946,Loyola Marymount University,Student Services Expenses Per FTE (FASB),8769
117946,Loyola Marymount University,Institutional Support Expenses Per FTE (FASB),9194
117946,Loyola Marymount University,Endowment Asset Value,651894000
117946,Loyola Marymount University,Instruction Expenses Per FTE (FASB),17715
117946,Loyola Marymount University,Academic Support Expenses Per FTE (FASB),7224
117946,Loyola Marymount University,Core Expenses (FASB),407948000
117946,Loyola Marymount University,12-Month FTE Enrollment,9214
118693,Menlo College,Institutional Support Expenses Per FTE (FASB),7076
118693,Menlo College,Core Expenses (FASB),27126895
118693,Menlo College,Endowment Asset Value,19668047
118693,Menlo College,12-Month FTE Enrollment,793
118693,Menlo College,Academic Support Expenses Per FTE (FASB),3768
118693,Menlo College,Instruction Expenses Per FTE (FASB),9128
118693,Menlo College,Student Services Expenses Per FTE (FASB),14235
119173,Mount Saint Mary's University,Endowment Asset Value,160218110
119173,Mount Saint Mary's University,Institutional Support Expenses Per FTE (FASB),8633
119173,Mount Saint Mary's University,Core Expenses (FASB),81196897
119173,Mount Saint Mary's University,Academic Support Expenses Per FTE (FASB),3836
119173,Mount Saint Mary's University,Instruction Expenses Per FTE (FASB),13147
119173,Mount Saint Mary's University,12-Month FTE Enrollment,2547
119173,Mount Saint Mary's University,Student Services Expenses Per FTE (FASB),6263
120254,Occidental College,Student Services Expenses Per FTE (FASB),8800
120254,Occidental College,12-Month FTE Enrollment,2031
120254,Occidental College,Core Expenses (FASB),111063629
120254,Occidental College,Endowment Asset Value,604348663
120254,Occidental College,Institutional Support Expenses Per FTE (FASB),11626
120254,Occidental College,Academic Support Expenses Per FTE (FASB),6149
120254,Occidental College,Instruction Expenses Per FTE (FASB),21864
120403,Otis College of Art and Design,Endowment Asset Value,22800498
120403,Otis College of Art and Design,12-Month FTE Enrollment,1243
120403,Otis College of Art and Design,Core Expenses (FASB),57872617
120403,Otis College of Art and Design,Academic Support Expenses Per FTE (FASB),5225
120403,Otis College of Art and Design,Student Services Expenses Per FTE (FASB),6503
120403,Otis College of Art and Design,Institutional Support Expenses Per FTE (FASB),14747
120403,Otis College of Art and Design,Instruction Expenses Per FTE (FASB),20084
120537,Hope International University,12-Month FTE Enrollment,1069
120537,Hope International University,Endowment Asset Value,9369394
120537,Hope International University,Core Expenses (FASB),21032216
120537,Hope International University,Institutional Support Expenses Per FTE (FASB),5014
120537,Hope International University,Academic Support Expenses Per FTE (FASB),1709
120537,Hope International University,Student Services Expenses Per FTE (FASB),7651
120537,Hope International University,Instruction Expenses Per FTE (FASB),5301
120698,Palo Alto University,Core Expenses (FASB),37751379
120698,Palo Alto University,12-Month FTE Enrollment,1245
120698,Palo Alto University,Endowment Asset Value,950389
120698,Palo Alto University,Institutional Support Expenses Per FTE (FASB),8537
120698,Palo Alto University,Academic Support Expenses Per FTE (FASB),1193
120698,Palo Alto University,Instruction Expenses Per FTE (FASB),18249
120698,Palo Alto University,Student Services Expenses Per FTE (FASB),2344
120768,Pacific Oaks College,Endowment Asset Value,11075597
120768,Pacific Oaks College,Core Expenses (FASB),19582882
120768,Pacific Oaks College,12-Month FTE Enrollment,753
120768,Pacific Oaks College,Institutional Support Expenses Per FTE (FASB),9150
120768,Pacific Oaks College,Academic Support Expenses Per FTE (FASB),5526
120768,Pacific Oaks College,Instruction Expenses Per FTE (FASB),5475
120768,Pacific Oaks College,Student Services Expenses Per FTE (FASB),5856
120795,Pacific School of Religion,Endowment Asset Value,53476029
120795,Pacific School of Religion,Core Expenses (FASB),6848391
120795,Pacific School of Religion,12-Month FTE Enrollment,60
120795,Pacific School of Religion,Student Services Expenses Per FTE (FASB),15894
120795,Pacific School of Religion,Instruction Expenses Per FTE (FASB),35779
120795,Pacific School of Religion,Academic Support Expenses Per FTE (FASB),19747
120795,Pacific School of Religion,Institutional Support Expenses Per FTE (FASB),42720
120865,Pacific Union College,Core Expenses (FASB),32211158
120865,Pacific Union College,Endowment Asset Value,32738045
120865,Pacific Union College,12-Month FTE Enrollment,782
120865,Pacific Union College,Institutional Support Expenses Per FTE (FASB),9525
120865,Pacific Union College,Student Services Expenses Per FTE (FASB),7571
120865,Pacific Union College,Academic Support Expenses Per FTE (FASB),4171
120865,Pacific Union College,Instruction Expenses Per FTE (FASB),19200
120883,University of the Pacific,Institutional Support Expenses Per FTE (FASB),9857
120883,University of the Pacific,Endowment Asset Value,598743846
120883,University of the Pacific,Academic Support Expenses Per FTE (FASB),4798
120883,University of the Pacific,Student Services Expenses Per FTE (FASB),6726
120883,University of the Pacific,Core Expenses (FASB),342232337
120883,University of the Pacific,Instruction Expenses Per FTE (FASB),22844
120883,University of the Pacific,12-Month FTE Enrollment,7376
121150,Pepperdine University,Institutional Support Expenses Per FTE (FASB),8941
121150,Pepperdine University,Instruction Expenses Per FTE (FASB),12364
121150,Pepperdine University,Student Services Expenses Per FTE (FASB),7357
121150,Pepperdine University,Endowment Asset Value,1218871000
121150,Pepperdine University,Core Expenses (FASB),457339000
121150,Pepperdine University,Academic Support Expenses Per FTE (FASB),11744
121150,Pepperdine University,12-Month FTE Enrollment,10582
121309,Point Loma Nazarene University,Endowment Asset Value,68120443
121309,Point Loma Nazarene University,Instruction Expenses Per FTE (FASB),10688
121309,Point Loma Nazarene University,Institutional Support Expenses Per FTE (FASB),5872
121309,Point Loma Nazarene University,Academic Support Expenses Per FTE (FASB),3543
121309,Point Loma Nazarene University,Core Expenses (FASB),111283753
121309,Point Loma Nazarene University,Student Services Expenses Per FTE (FASB),7151
121309,Point Loma Nazarene University,12-Month FTE Enrollment,3928
121345,Pomona College,12-Month FTE Enrollment,1882
121345,Pomona College,Core Expenses (FASB),177183000
121345,Pomona College,Institutional Support Expenses Per FTE (FASB),22251
121345,Pomona College,Academic Support Expenses Per FTE (FASB),12409
121345,Pomona College,Endowment Asset Value,2797022000
121345,Pomona College,Student Services Expenses Per FTE (FASB),15776
121345,Pomona College,Instruction Expenses Per FTE (FASB),40927
121628,Pardee RAND Graduate School,Endowment Asset Value,50316687
121628,Pardee RAND Graduate School,Core Expenses (FASB),6230000
121628,Pardee RAND Graduate School,12-Month FTE Enrollment,126
121628,Pardee RAND Graduate School,Instruction Expenses Per FTE (FASB),13272
121628,Pardee RAND Graduate School,Institutional Support Expenses Per FTE (FASB),13508
121628,Pardee RAND Graduate School,Student Services Expenses Per FTE (FASB),10681
121628,Pardee RAND Graduate School,Academic Support Expenses Per FTE (FASB),11260
121691,University of Redlands,Institutional Support Expenses Per FTE (FASB),7046
121691,University of Redlands,Endowment Asset Value,236764512
121691,University of Redlands,Student Services Expenses Per FTE (FASB),7803
121691,University of Redlands,Academic Support Expenses Per FTE (FASB),4167
121691,University of Redlands,Core Expenses (FASB),112598932
121691,University of Redlands,Instruction Expenses Per FTE (FASB),15259
121691,University of Redlands,12-Month FTE Enrollment,3216
122296,Samuel Merritt University,Endowment Asset Value,41752529
122296,Samuel Merritt University,Core Expenses (FASB),89624910
122296,Samuel Merritt University,Institutional Support Expenses Per FTE (FASB),9793
122296,Samuel Merritt University,12-Month FTE Enrollment,2098
122296,Samuel Merritt University,Academic Support Expenses Per FTE (FASB),6152
122296,Samuel Merritt University,Instruction Expenses Per FTE (FASB),23277
122296,Samuel Merritt University,Student Services Expenses Per FTE (FASB),3497
122436,University of San Diego,Institutional Support Expenses Per FTE (FASB),8866
122436,University of San Diego,Academic Support Expenses Per FTE (FASB),3840
122436,University of San Diego,Endowment Asset Value,673452000
122436,University of San Diego,Student Services Expenses Per FTE (FASB),6349
122436,University of San Diego,Instruction Expenses Per FTE (FASB),18791
122436,University of San Diego,Core Expenses (FASB),337177000
122436,University of San Diego,12-Month FTE Enrollment,8445
122506,San Francisco Conservatory of Music,Core Expenses (FASB),36429000
122506,San Francisco Conservatory of Music,Endowment Asset Value,51616000
122506,San Francisco Conservatory of Music,12-Month FTE Enrollment,431
122506,San Francisco Conservatory of Music,Academic Support Expenses Per FTE (FASB),7209
122506,San Francisco Conservatory of Music,Student Services Expenses Per FTE (FASB),5032
122506,San Francisco Conservatory of Music,Institutional Support Expenses Per FTE (FASB),28487
122506,San Francisco Conservatory of Music,Instruction Expenses Per FTE (FASB),42014
122612,University of San Francisco,Academic Support Expenses Per FTE (FASB),3691
122612,University of San Francisco,Institutional Support Expenses Per FTE (FASB),9568
122612,University of San Francisco,Endowment Asset Value,509622000
122612,University of San Francisco,Student Services Expenses Per FTE (FASB),6083
122612,University of San Francisco,Instruction Expenses Per FTE (FASB),19807
